m	E	Mean edge participation	Std edge participation	Largest cycle size	Mean cycle size	Std cycle size	Number of cycles	Number cycle connected components	Number of TR edges	Longest path	Number of nodes	Number of edges	Balance	Balance_norm	Number_diamonds	Number_mixers	Largest eigenvalue M_C	Largest eigenvalue A_C	Mean cycle height	Std cycle height	Mean stretch	eigenvalue_ratio	Largest M_C by corr size	
0.6	74836	1.4289655172413793	0.9451084405126117	8	4.584070796460177	0.8007260390908534	226	41	725	335	500	725	0.07521718414354443	0.061914889793288325	186	40	12.977673641071181	8.262008531734676	166.44971028234303	104.1006943277825	3.1106194690265485	0.6366324782268702	3.2444184102677953	
0.6	74849	1.3961218836565097	0.8749429275207684	7	4.520179372197309	0.6948213075604148	223	40	722	327	500	722	0.06666434598228978	0.055873910421166705	193	30	13.52106287126278	8.954016327532972	152.98331197950034	88.41290722057312	2.8295964125560538	0.6622272533443759	2.704212574252556	
0.6	74923	1.4267955801104972	0.8597187045948159	9	4.591111111111111	0.7553725268508166	225	49	724	328	500	724	0.0790338658931632	0.06589054913774235	193	32	15.361054969298738	11.031563983116737	163.34837389770723	98.35567265904587	2.9244444444444446	0.7181514554283474	3.8402637423246846	
0.6	74918	1.4028169014084506	0.8263225559519151	9	4.720379146919432	0.9940638256283995	211	40	710	333	500	710	0.08193280954189991	0.06678341237174674	177	34	13.522528521134577	7.986944068381338	162.17487211314227	88.14728998347988	3.1279620853080567	0.24938245225354277	3.380632130283644	
0.6	74944	1.4596443228454172	0.8934780466629221	8	4.599137931034483	0.753497098552313	232	41	731	328	500	731	0.08103467591061349	0.06685804467013959	200	32	13.96503775550862	9.21235145625408	176.91215619868638	96.97732716778413	3.103448275862069	-0.28973663056017757	3.491259438877155	
0.6	74517	1.440934065934066	0.8906259103216208	9	4.580786026200873	0.8456295515736718	229	40	728	336	500	728	0.07293811020964407	0.059508444877431725	193	36	12.291938884182006	7.972869732610556	177.76272960421434	101.79521731405983	2.9912663755458517	0.648625884633263	2.458387776836401	
0.6	74750	1.3088023088023089	0.8678283139902799	8	4.675257731958763	0.8867327876350467	194	48	693	344	500	693	0.08205673560889612	0.06777721051865049	177	17	16.508976957432143	12.376292529804937	173.51240795287188	98.36128166681577	3.0618556701030926	0.7496704709030004	4.127244239358036	
0.6	74817	1.4925575101488497	0.8616856268347902	8	4.595833333333333	0.8361514848133415	240	41	739	321	500	739	0.07354310702810256	0.0608492945567912	216	24	13.51612446314483	9.339722572062659	177.5100843253968	89.85712597549451	3.066666666666667	0.6910059608824852	2.703224892628966	
0.6	75048	1.4696356275303644	0.9484462765847026	6	4.5	0.6047333952568213	242	42	741	328	500	741	0.06953068472498476	0.058315009475660325	197	45	15.214838814463235	10.75263470925551	168.78870523415978	94.94310178598629	3.049586776859504	0.0061001252514254435	3.8037097036158087	
0.6	74616	1.521970705725699	0.9169127580089804	9	4.535714285714286	0.7783748113465488	252	38	751	318	500	751	0.07099268834506078	0.05889519824876329	215	37	13.342538284754268	8.864002727603449	153.39674666162762	100.17207488908191	2.9206349206349205	0.6643415621847473	3.335634571188567	
0.6	74794	1.4194444444444445	0.8210154432315456	8	4.624434389140271	0.8766143589874615	221	40	720	335	500	720	0.08300069564025171	0.06771069697820138	189	32	12.372817428472295	7.368226633213359	161.12134776987722	96.68489392920131	3.1900452488687785	-0.07307092611383702	1.546602178559037	
0.6	74802	1.3619718309859155	0.8769129908791999	11	4.5829383886255926	0.9269492800407256	211	39	710	337	500	710	0.07296234075486566	0.06016515963804644	187	24	14.006468645621066	8.092899592471579	165.5745841967406	100.5890227889163	3.028436018957346	0.4693249743057289	2.8012937291242133	
0.6	74850	1.4181818181818182	0.8865456151723439	9	4.694444444444445	0.8814795362568016	216	40	715	332	500	715	0.08400793064125403	0.06908033270115858	184	32	13.81379549006463	9.167861634866837	172.61627535273368	95.24371624139445	3.189814814814815	0.3571669346863496	2.7627590980129257	
0.6	75067	1.4665757162346522	0.899015002179757	8	4.594017094017094	0.8071042041081135	234	37	733	326	500	733	0.07526063409549488	0.06205190617805177	193	41	12.231514265115628	7.533370924080403	175.54768009768011	98.21050720446469	3.123931623931624	0.6158984701972375	2.0385857108526046	
0.7	87196	1.182089552238806	0.8319955103808129	9	4.631578947368421	0.9041472790684298	171	50	670	368	500	670	0.07742806066594787	0.06376330645487976	151	20	12.324042096772942	7.266657518463914	188.9336721433213	102.82279984944188	3.0058479532163744	-0.16228441807446428	3.0810105241932355	
0.7	87524	1.0432098765432098	0.7441024540509702	10	4.5369127516778525	0.9161012365504192	149	58	648	376	500	648	0.06656906213362014	0.054853581224986306	137	12	10.432936420303959	5.447319137403864	166.683802066688	105.33715896949005	2.751677852348993	0.43838803386567265	2.0865872840607915	
0.7	87225	1.112121212121212	0.829113281640374	7	4.559006211180124	0.8025171618055762	161	49	660	375	500	660	0.0726484340884301	0.06014293603659763	147	14	12.902025359622304	8.833206134157184	172.72971014492754	105.43232070466641	2.7080745341614905	0.6846371703625119	3.225506339905576	
0.7	87198	1.0415384615384615	0.7604436574875337	7	4.483443708609271	0.7173747636117687	151	64	650	377	500	650	0.06539714779343493	0.054357700012531256	139	12	12.24238658802102	8.117827129997707	180.70652790917694	108.10932595237081	2.6953642384105962	0.6630918793187655	3.060596647005255	
0.7	87609	1.0893939393939394	0.8507801745561626	7	4.46583850931677	0.650189230941701	161	53	660	373	500	660	0.06164324387379755	0.05203323148564986	144	17	12.469988386204877	7.952832703796837	194.61885536823425	107.68649176728718	2.7142857142857144	0.6377578276331664	3.117497096551219	
0.7	87305	1.0669710806697108	0.7635665656831245	7	4.436708860759493	0.6697207457315766	158	56	657	370	500	657	0.05993802159523271	0.05036716899931784	146	12	10.396370836117859	5.675068914230735	200.05637432188067	99.27997592572841	2.6582278481012658	-0.2831568256123127	2.5990927090294647	
0.7	87089	1.1879588839941262	0.8394995912176222	8	4.445054945054945	0.7146448801141366	182	53	681	355	500	681	0.05572551119012421	0.04683730450719285	168	14	11.512407385315214	6.436446144998625	169.25733908948195	100.58821064752298	2.576923076923077	0.5590877676209329	2.8781018463288035	
0.7	87354	1.1481481481481481	0.8599613989486714	7	4.403409090909091	0.6047067026922983	176	58	675	364	500	675	0.057156036608756566	0.04810241706695704	159	17	12.873073659252578	8.31248042038034	181.90995670995673	107.71054461069058	2.6931818181818183	0.6457261599218542	2.5746147318505157	
0.7	87419	0.8840579710144928	0.7652393497069035	7	4.5	0.6924653036227241	122	53	621	394	500	621	0.0648514436414715	0.054597081297078	113	9	10.326972644606794	5.730154763316061	179.0010343481655	116.48831763335423	2.721311475409836	0.5379142366658518	2.0653945289213587	
0.7	87257	1.0833333333333333	0.869009072263787	7	4.440993788819876	0.6856535214772957	161	59	660	374	500	660	0.05689865591629167	0.047565296285044835	148	13	12.363990577155308	8.362151247703869	184.70777876367939	111.64125975344759	2.670807453416149	-0.009056867011248618	3.090997644288827	
0.7	87248	1.1345291479820627	0.7846551294484905	7	4.464705882352941	0.6786155252732349	170	58	669	370	500	669	0.06221970746582133	0.05240007471701306	154	16	10.219636605241373	5.981867937991058	173.45816526610645	107.48170017482396	2.7411764705882353	0.48486084697550175	2.5549091513103432	
0.7	87416	1.053763440860215	0.7946811276086829	7	4.5131578947368425	0.7432754864472947	152	59	651	373	500	651	0.06534525207998045	0.05421727239331868	137	15	11.621759906937708	6.729895808254279	175.37622180451126	102.64415440546439	2.6578947368421053	0.09832390163557055	2.905439976734427	
0.7	87645	1.118796992481203	0.8277290588581344	7	4.481927710843373	0.6278946612431509	166	57	665	368	500	665	0.06602576234575717	0.056038254633672444	150	16	10.801053534836205	6.367918891445344	187.33162650602412	100.24800157297848	2.7228915662650603	-0.22994160824530877	2.160210706967241	
0.7	87117	1.1428571428571428	0.8001913036574313	7	4.4393063583815024	0.6993503044548376	173	54	672	357	500	672	0.053869443706665424	0.04527753006874115	162	11	10.44356110406726	6.194244876510936	192.30119735755576	95.65302388515715	2.566473988439306	-0.22241569826551263	2.610890276016815	
0.7	87455	1.21865889212828	0.9220344204891174	7	4.470588235294118	0.6564702048951404	187	51	686	361	500	686	0.06428327500104376	0.0538441530488542	160	27	12.664483869644222	8.263143122866087	197.61222307104663	105.70274764282345	2.7967914438502675	0.24735611224461626	2.5328967739288446	
0.7	87287	1.0540123456790123	0.7506268654968385	9	4.583892617449664	0.867772517905127	149	59	648	372	500	648	0.07202874041209036	0.0594956393905344	135	14	11.64888428453892	7.286581519327116	197.08049430062852	107.37398214719084	2.778523489932886	0.6255175466888527	2.91222107113473	
0.7	87164	1.0451010886469674	0.8306830448737986	11	4.666666666666667	1.034139470499238	144	49	643	385	500	643	0.08309034704634138	0.06741362804112414	128	16	12.894737909492306	8.378589714132517	178.1238982082732	107.98085543502064	3.2083333333333335	0.6497681281264909	3.2236844773730766	
0.7	87272	1.0154798761609907	0.8195041176351937	8	4.462585034013605	0.7216016656422377	147	50	646	379	500	646	0.05709149720904676	0.048204110435129746	134	13	10.82990256088033	6.401295566454761	196.6108843537415	108.15071879913206	2.761904761904762	0.08985003880762896	2.7074756402200824	
0.7	87593	1.1079460269865067	0.8360576133969464	6	4.398809523809524	0.6088619453379606	168	56	667	371	500	667	0.055815138190847366	0.04703779922136682	151	17	12.103398750953444	7.705041141827575	181.59375	105.25119591573042	2.732142857142857	0.6366014456245698	3.025849687738361	
0.7	87530	1.080547112462006	0.7823382875129423	8	4.471698113207547	0.6987078888175023	159	61	658	374	500	658	0.06509651375311078	0.05444906995095169	144	15	12.415596852279926	8.000302973726296	192.1591494459419	117.16178079081091	2.729559748427673	-0.16108770474717318	2.4831193704559853	
0.8	99924	0.7884297520661157	0.6765481276540273	10	4.5	0.8605614665646197	106	63	605	407	500	605	0.06294913981026987	0.0526195367984032	101	5	10.605551275463988	4.249140538129545	181.4398697214735	111.49812978188224	2.641509433962264	0.18858048469644512	2.651387818865997	
0.8	99630	0.6920473773265652	0.6606572929054023	7	4.445652173913044	0.7425591827501551	92	57	591	418	500	591	0.056310275302446894	0.04667758225323267	87	5	8.892185878863215	3.4690391882957328	196.41255175983443	119.51202422250296	2.532608695652174	-0.2667826961318862	2.2230464697158037	
0.8	99857	0.7043918918918919	0.7086204015181696	8	4.483870967741935	0.7565186709392627	93	53	592	418	500	592	0.06179797843539548	0.05166722422593217	85	8	10.433551097204894	5.537209098459822	203.53846646185357	118.18712830126883	2.5698924731182795	0.40429060663011074	2.086710219440979	
0.8	99758	0.6919191919191919	0.71140446772731	6	4.326315789473684	0.5319696323576117	95	55	594	416	500	594	0.04653278384393722	0.03961763299573488	88	7	9.052031617595166	4.9392348681160865	214.82473684210524	126.73486972367989	2.357894736842105	0.4659933681844405	2.2630079043987914	
0.8	99995	0.7169179229480737	0.6511928610957621	7	4.36734693877551	0.6125849395838218	98	65	597	412	500	597	0.048003620935047314	0.04075854660507558	92	6	8.737735586497186	4.218186702395221	212.46601068999033	118.09867671281718	2.4285714285714284	-0.22889225477258562	1.7475471172994372	
0.8	99855	0.6824324324324325	0.6528229982592874	7	4.344086021505376	0.6306614321985023	93	64	592	416	500	592	0.0463389656938044	0.03924731182795699	91	2	10.13554992278855	6.135549922788558	189.89198668714798	119.62806679272842	2.3655913978494625	-0.12195371607026867	2.5338874806971377	
0.8	99791	0.739202657807309	0.7083446817515422	6	4.320388349514563	0.6108023091272167	103	60	602	409	500	602	0.04056865464632455	0.03422330097087378	97	6	8.986897674652974	4.966104878387358	183.62071197411004	119.1773943044284	2.3689320388349513	0.4851087600760449	1.7973795349305948	
0.8	99657	0.6224137931034482	0.6516671202936506	7	4.45679012345679	0.72092846027933	81	53	580	425	500	580	0.06116487471153874	0.050856019349350697	78	3	9.747329203708471	5.197887732043871	226.22574955908294	121.56990868347503	2.45679012345679	0.5332627659755537	1.9494658407416943	
0.8	99848	0.7286432160804021	0.6261207051055341	7	4.438775510204081	0.686105937714867	98	67	597	409	500	597	0.05942247419063526	0.049942220074463334	94	4	8.505246612545893	4.264425476354538	210.3187560738581	125.85209618753947	2.520408163265306	-0.08607049753137627	2.126311653136473	
0.8	99766	0.7075630252100841	0.7161005121537162	7	4.385416666666667	0.6352458786870552	96	56	595	418	500	595	0.04699900793650793	0.04010416666666667	89	7	9.976122803031158	5.673228135129131	192.1186011904762	117.2710153873103	2.5208333333333335	0.10023934345476972	1.9952245606062315	
0.8	99984	0.8511326860841424	0.6947610321394805	7	4.420168067226891	0.6148826262160241	119	63	618	398	500	618	0.057723089235694296	0.04936974789915966	114	5	9.148893995678387	4.939234868116078	197.22719087635056	105.63111922001018	2.5126050420168067	0.5398723463676808	2.2872234989195968	
0.8	99791	0.6113989637305699	0.6351325685933963	8	4.425	0.7870038119348597	80	56	579	426	500	579	0.05485119047619047	0.04544642857142857	77	3	8.982695081643842	4.099647729675864	220.06714285714287	131.88757585006041	2.5	0.45639395442170844	2.2456737704109604	
0.8	99799	0.5934256055363322	0.6699881439082146	6	4.341772151898734	0.5485556627853279	79	52	578	430	500	578	0.04746835443037974	0.04082278481012658	75	4	9.828427124746195	5.7015621187164225	225.74578059071732	128.96282111420817	2.430379746835443	0.5801093141710258	2.457106781186549	
0.8	99866	0.5808695652173913	0.6619990348310201	6	4.394736842105263	0.6299320633466223	76	50	575	431	500	575	0.05422396734606979	0.045649178517071134	73	3	8.939234868116092	4.939234868116071	239.72565789473686	122.78443557789076	2.4342105263157894	0.26923203865892104	2.234808717029023	
0.8	99651	0.6841216216216216	0.665169587250331	7	4.354838709677419	0.633222875885396	93	61	592	415	500	592	0.04505888376856119	0.038172043010752686	89	4	9.451446599589717	5.269664615731106	210.09267793138764	106.50037302102152	2.4408602150537635	0.5575511177262388	2.3628616498974293	
0.8	99695	0.7934426229508197	0.7531069748450968	6	4.36036036036036	0.581901090520906	111	55	610	406	500	610	0.047744080602457044	0.040714752858535194	107	4	9.490682570010378	5.276976348882449	185.43843843843842	113.71293000100462	2.3873873873873874	0.21073299894359612	2.3726706425025945	
0.8	99748	0.7207357859531772	0.7180926010638483	7	4.353535353535354	0.65617704116815	99	57	598	417	500	598	0.04527406696376175	0.038074116841387944	96	3	9.69883645329774	5.2769763488824495	198.12068302068303	127.95767505585371	2.4444444444444446	0.5440834448845875	2.424709113324435	
0.8	100035	0.6966101694915254	0.7115192868009987	7	4.516483516483516	0.6852069128843911	91	51	590	417	500	590	0.06205302633874063	0.053296703296703295	88	3	10.017540737946234	5.7015621187164305	183.26143380429093	117.14973122921067	2.6043956043956045	0.5260437420303891	2.5043851844865586	
0.8	99658	0.7094594594594594	0.692658201057058	7	4.516129032258065	0.7126039365927265	93	52	592	415	500	592	0.0670975176059024	0.056390726530079635	88	5	9.490682570010392	5.269664615731099	238.27565284178186	115.6728594355983	2.6236559139784945	-0.2693263221011745	2.372670642502598	
0.8	99699	0.7408637873754153	0.7598464948473707	7	4.330097087378641	0.6135737984203868	103	54	602	415	500	602	0.04449838187702265	0.03762135922330097	97	6	10.319385368636526	6.297175824451199	180.27041146555712	128.63074717198884	2.4466019417475726	0.6102277993794148	2.5798463421591316	
0.9	112166	0.40687160940325495	0.5436696154699967	5	4.166666666666667	0.37267799624996495	54	45	553	448	500	553	0.023809523809523808	0.020833333333333332	54	0	6.732050807568875	2.7320508075688776	198.43703703703704	119.89902587609151	2.1666666666666665	0.4058274195579777	1.6830127018922187	
0.9	112093	0.4010889292196007	0.5784379532636188	6	4.25	0.5142208445046514	52	39	551	452	500	551	0.03434065934065934	0.029326923076923077	52	0	8.249140538129547	4.24914053812955	260.0820512820513	111.83414449274747	2.25	0.5151009997331216	2.0622851345323867	
0.9	112206	0.39090909090909093	0.5640028134271309	6	4.215686274509804	0.49759127609605963	51	41	550	452	500	550	0.029411764705882353	0.024999999999999998	50	1	8.131312518250573	4.099647729675864	242.02875816993466	116.58030066920546	2.235294117647059	0.46320141740942966	2.032828129562643	
0.9	112295	0.3706422018348624	0.5504464830445094	6	4.391304347826087	0.6419488287058	46	37	545	455	500	545	0.04736024844720497	0.04021739130434782	44	2	8.000000000000004	3.3722813232690156	243.86521739130433	120.5971602413841	2.4130434782608696	-0.2965351654086268	2.000000000000001	
0.9	112110	0.397459165154265	0.56510192587402	6	4.211538461538462	0.5312010506512743	52	42	551	451	500	551	0.028159340659340656	0.02355769230769231	51	1	9.694019279929414	5.2696646157311	241.23076923076923	119.1979578508732	2.25	0.543599560054668	2.4235048199823535	
0.9	112314	0.3596330275229358	0.5642433052620438	6	4.260869565217392	0.5289358721998452	46	34	545	458	500	545	0.035714285714285705	0.03043478260869565	45	1	7.713584661871097	3.372281323269014	193.39384057971012	117.54658847992684	2.3043478260869565	0.4371873092854593	1.9283961654677741	
0.9	112317	0.47957371225577267	0.6056499784789167	6	4.21875	0.4831132760543846	64	48	563	442	500	563	0.030133928571428572	0.02578125	63	1	8.323404276086485	4.249140538129551	214.51432291666669	133.21072093011927	2.21875	0.5105051247285348	2.0808510690216213	
0.9	112360	0.3770491803278688	0.5448062767481756	6	4.14	0.4004996878900157	50	41	549	453	500	549	0.019285714285714285	0.0165	50	0	6.732050807568875	2.7320508075688776	230.57666666666665	141.1891686512972	2.14	0.40582741955797785	1.6830127018922187	
0.9	112282	0.33579335793357934	0.5482033870827683	5	4.232558139534884	0.42246284010662677	43	33	542	460	500	542	0.03322259136212624	0.029069767441860465	42	1	7.713584661871097	3.3722813232690143	252.41860465116278	128.51713215956119	2.255813953488372	0.43718730928545935	1.9283961654677741	
0.9	112509	0.34317343173431736	0.5298641155914828	6	4.325581395348837	0.5158389072748566	43	36	542	458	500	542	0.04568106312292359	0.03953488372093023	42	1	8.13131251825057	3.7664354838527068	223.3926356589147	122.75715435148572	2.3255813953488373	0.4632014174094301	1.6262625036501142	
0.9	112528	0.41379310344827586	0.5516106961414257	8	4.384615384615385	0.7634397400492003	52	43	551	450	500	551	0.049587912087912085	0.04107142857142857	51	1	9.512139946677195	3.3722813232690143	244.4610576923077	130.96706788546464	2.423076923076923	0.3545239391107811	1.902427989335439	
0.9	112282	0.3626373626373626	0.5450372205554833	6	4.212765957446808	0.4583118984795322	47	38	546	455	500	546	0.02963525835866261	0.02553191489361702	46	1	7.9999999999999964	3.372281323269014	221.72517730496455	119.90756195739563	2.234042553191489	0.4215351654086269	1.9999999999999991	
0.9	112238	0.34501845018450183	0.5127193074387548	6	4.348837209302325	0.5658383749114623	43	37	542	457	500	542	0.042358803986710956	0.03662790697674419	43	0	6.732050807568878	2.7320508075688776	257.4124031007752	133.73024373363398	2.3255813953488373	0.40582741955797774	1.6830127018922194	
0.9	112216	0.43345323741007197	0.5915133769843162	6	4.228070175438597	0.4595017843406595	57	43	556	448	500	556	0.03195488721804511	0.02763157894736842	54	3	7.9999999999999964	3.3722813232690156	196.9558479532164	112.82850005158762	2.245614035087719	0.4215351654086269	1.9999999999999991	
0.9	112357	0.32717190388170053	0.552411237779117	5	4.214285714285714	0.41032590332414487	42	30	541	461	500	541	0.03061224489795918	0.026785714285714284	40	2	8.281861217745178	3.909515966155949	233.39642857142857	149.8025054597112	2.261904761904762	0.47205765266619076	2.0704653044362944	
0.9	112089	0.47950089126559714	0.6059924466234085	8	4.338709677419355	0.6706652543965094	62	47	561	442	500	561	0.04504608294930875	0.03807603686635945	61	1	9.701562118716431	5.7015621187164305	194.09005376344084	128.8890190571317	2.3548387096774195	0.20615236758022323	2.425390529679108	
0.9	112299	0.3277777777777778	0.4962513799464596	6	4.317073170731708	0.5150905385839726	41	38	540	458	500	540	0.04442508710801393	0.03841463414634146	40	1	7.999999999999997	3.3722813232690143	238.6410569105691	122.38418263200329	2.341463414634146	0.42153516540862696	1.9999999999999993	
0.9	112316	0.36813186813186816	0.5430302552056112	5	4.276595744680851	0.447314809396354	47	39	546	455	500	546	0.03951367781155015	0.034574468085106384	44	3	7.857675303330326	3.4608673247831008	231.28085106382977	123.12713095820553	2.3404255319148937	0.4404441760677332	1.9644188258325814	
0.9	112158	0.4362657091561939	0.6006989236740254	5	4.189655172413793	0.39202817244489907	58	42	557	448	500	557	0.027093596059113295	0.023706896551724137	56	2	7.713584661871097	3.372281323269015	272.3215517241379	119.58213528210071	2.206896551724138	0.4371873092854593	1.9283961654677741	
0.9	112232	0.3614678899082569	0.5136500534501179	5	4.282608695652174	0.4502677212436517	46	42	545	455	500	545	0.04037267080745341	0.035326086956521736	45	1	7.999999999999998	3.372281323269014	213.10760869565215	135.73350326834955	2.3043478260869565	0.42153516540862684	1.9999999999999996	
